beneficiary_id,ration_card_id,head_of_household,household_size,scheme_type,entitlement_kg,rice_entitlement_kg,wheat_entitlement_kg,current_fps_id,district,taluk,latitude,longitude,registered_mobile,status,created_at
BEN-000153,RC2025100152,Anjali Aggarwal,4,PHH,20,11,9,FPS-0414,MYSURU,MYS-Taluk-2,12.340773,76.901461,9000051544,ACTIVE,2022-09-19
BEN-000154,RC2023100153,Omisha Bahl,2,PHH,10,6,4,FPS-0419,BENGALURU_URBAN,BEN-Taluk-3,12.832259,77.830273,9000052541,ACTIVE,2023-02-05
BEN-000155,RC2024100154,Triya Sarraf,2,PHH,10,6,4,FPS-0398,HASSAN,HAS-Taluk-3,12.842479,75.994378,9000053538,MIGRATED,2022-02-01
BEN-000156,RC2025100155,Amaira Jhaveri,4,PHH,20,12,8,FPS-0386,HASSAN,HAS-Taluk-1,12.957289,76.18995,9000054535,ACTIVE,2023-11-06
BEN-000157,RC2023100156,Upasna Randhawa,5,PHH,25,15,10,FPS-0384,TUMAKURU,TUM-Taluk-3,13.609838,76.955185,9000055532,ACTIVE,2022-02-22
BEN-000158,RC2024100157,Darika Dara,5,PHH,25,16,9,FPS-0358,MYSURU,MYS-Taluk-1,12.686468,76.254751,9000056529,MIGRATED,2024-01-29
BEN-000159,RC2025100158,Gopal Chana,3,PHH,15,9,6,FPS-0056,SHIVAMOGGA,SHI-Taluk-1,14.149746,75.29983,9000057526,ACTIVE,2024-02-25
BEN-000160,RC2023100159,Chakradhar Ghose,5,PHH,25,14,11,FPS-0009,TUMAKURU,TUM-Taluk-1,13.436698,77.131405,9000058523,MIGRATED,2023-09-08
BEN-000161,RC2024100160,Gopal Pandey,5,PHH,25,15,10,FPS-0385,MANDYA,MAN-Taluk-2,12.897699,76.989285,9000059520,MIGRATED,2023-03-27
BEN-000162,RC2025100161,Dominic Goda,3,PHH,15,9,6,FPS-0575,BENGALURU_URBAN,BEN-Taluk-4,12.851048,77.485171,9000060517,ACTIVE,2022-09-30
BEN-000163,RC2023100162,Vivaan Bassi,1,PHH,5,3,2,FPS-0379,MANDYA,MAN-Taluk-2,12.393996,76.735138,9000061514,ACTIVE,2024-03-18
BEN-000164,RC2024100163,Aradhana Bahri,3,PHH,15,10,5,FPS-0032,BENGALURU_URBAN,BEN-Taluk-1,12.545797,77.635974,9000062511,ACTIVE,2023-04-26
BEN-000165,RC2025100164,Sai Basu,5,AAY,35,22,13,FPS-0326,BENGALURU_URBAN,BEN-Taluk-4,13.200241,77.829764,9000063508,MIGRATED,2022-11-05
BEN-000166,RC2023100165,Manya Varughese,5,PHH,25,15,10,FPS-0252,MYSURU,MYS-Taluk-4,12.123605,76.652761,9000064505,ACTIVE,2022-05-04
BEN-000167,RC2024100166,Jagat Chada,5,PHH,25,15,10,FPS-0354,MANDYA,MAN-Taluk-4,12.640431,76.60196,9000065502,ACTIVE,2023-08-25
BEN-000168,RC2025100167,Baghyawati Oak,6,AAY,35,20,15,FPS-0412,SHIVAMOGGA,SHI-Taluk-3,13.630653,75.682444,9000066499,ACTIVE,2022-04-03
BEN-000169,RC2023100168,Faris Hans,4,PHH,20,13,7,FPS-0276,BENGALURU_URBAN,BEN-Taluk-2,13.110338,77.888232,9000067496,ACTIVE,2023-09-09
BEN-000170,RC2024100169,Bakhshi Mane,6,PHH,30,19,11,FPS-0304,MANDYA,MAN-Taluk-1,12.535678,77.001032,9000068493,ACTIVE,2022-06-27
BEN-000171,RC2025100170,Laban Bail,6,PHH,30,19,11,FPS-0279,MANDYA,MAN-Taluk-3,12.653014,76.921805,9000069490,ACTIVE,2022-04-09
BEN-000172,RC2023100171,Aradhana Bora,4,PHH,20,13,7,FPS-0143,SHIVAMOGGA,SHI-Taluk-4,13.458589,75.77191,9000070487,ACTIVE,2023-12-19
BEN-000173,RC2024100172,Guneet Borah,4,PHH,20,12,8,FPS-0568,SHIVAMOGGA,SHI-Taluk-4,13.795227,75.620563,9000071484,ACTIVE,2023-10-18
BEN-000174,RC2025100173,Rachana Prasad,2,PHH,10,6,4,FPS-0489,MYSURU,MYS-Taluk-1,12.434652,76.863397,9000072481,ACTIVE,2024-01-25
BEN-000175,RC2023100174,Champak Bera,2,PHH,10,6,4,FPS-0400,BENGALURU_URBAN,BEN-Taluk-3,13.023433,77.74036,9000073478,ACTIVE,2023-03-09
BEN-000176,RC2024100175,Rohan Chatterjee,3,PHH,15,9,6,FPS-0214,MYSURU,MYS-Taluk-1,12.365011,76.869405,9000074475,ACTIVE,2023-09-08
BEN-000177,RC2025100176,Sarthak Garg,4,PHH,20,11,9,FPS-0414,MYSURU,MYS-Taluk-2,12.356554,76.901682,9000075472,ACTIVE,2024-01-09
BEN-000178,RC2023100177,Max Das,2,PHH,10,6,4,FPS-0302,MYSURU,MYS-Taluk-1,12.199062,76.571288,9000076469,ACTIVE,2022-10-11
BEN-000179,RC2024100178,Arjun Hora,1,PHH,5,3,2,FPS-0536,HASSAN,HAS-Taluk-3,12.613459,76.191007,9000077466,ACTIVE,2022-11-08
BEN-000180,RC2025100179,Hiral Mitter,4,PHH,20,13,7,FPS-0344,BENGALURU_URBAN,BEN-Taluk-3,12.751022,77.825391,9000078463,ACTIVE,2022-02-15
BEN-000181,RC2023100180,Eshana Dhingra,7,AAY,35,22,13,FPS-0237,SHIVAMOGGA,SHI-Taluk-2,13.90174,75.675919,9000079460,MIGRATED,2024-02-11
BEN-000182,RC2024100181,Orinder Srinivasan,5,PHH,25,15,10,FPS-0078,TUMAKURU,TUM-Taluk-3,13.440278,76.957031,9000080457,MIGRATED,2024-04-27
BEN-000183,RC2025100182,Kalpit Wason,5,PHH,25,15,10,FPS-0323,HASSAN,HAS-Taluk-2,12.834726,75.992778,9000081454,ACTIVE,2022-05-02
BEN-000184,RC2023100183,Gaurangi Raja,4,PHH,20,12,8,FPS-0017,HASSAN,HAS-Taluk-4,13.292097,75.673885,9000082451,ACTIVE,2023-04-25
BEN-000185,RC2024100184,Irya Mohanty,4,PHH,20,12,8,FPS-0419,BENGALURU_URBAN,BEN-Taluk-3,12.799814,77.86141,9000083448,ACTIVE,2023-11-25
BEN-000186,RC2025100185,Darpan Gill,2,PHH,10,6,4,FPS-0278,TUMAKURU,TUM-Taluk-4,13.301245,76.891823,9000084445,ACTIVE,2022-07-02
BEN-000187,RC2023100186,Vrishti Raval,4,PHH,20,12,8,FPS-0061,HASSAN,HAS-Taluk-2,12.80365,76.227882,9000085442,ACTIVE,2022-07-17
BEN-000188,RC2024100187,Ekaja Uppal,4,PHH,20,12,8,FPS-0287,SHIVAMOGGA,SHI-Taluk-2,13.839834,75.560238,9000086439,ACTIVE,2023-12-08
BEN-000189,RC2025100188,Madhavi Rau,3,PHH,15,8,7,FPS-0484,TUMAKURU,TUM-Taluk-3,13.497206,77.039695,9000087436,ACTIVE,2023-10-05
BEN-000190,RC2023100189,Rehaan Palan,3,PHH,15,9,6,FPS-0434,TUMAKURU,TUM-Taluk-2,13.635283,77.004003,9000088433,ACTIVE,2022-06-02
BEN-000191,RC2024100190,Vaishnavi Sarraf,1,PHH,5,3,2,FPS-0510,MANDYA,MAN-Taluk-1,12.929012,77.048654,9000089430,ACTIVE,2022-01-22
BEN-000192,RC2025100191,Finn Hayer,2,PHH,10,6,4,FPS-0490,TUMAKURU,TUM-Taluk-3,13.470316,76.848619,9000050427,MIGRATED,2022-10-11
BEN-000193,RC2023100192,Chakrika Randhawa,4,PHH,20,11,9,FPS-0253,TUMAKURU,TUM-Taluk-2,13.304956,76.944327,9000051424,ACTIVE,2024-01-27
BEN-000194,RC2024100193,Ayush Bakshi,4,PHH,20,12,8,FPS-0505,HASSAN,HAS-Taluk-2,13.256289,76.301274,9000052421,ACTIVE,2022-04-11
BEN-000195,RC2025100194,Darika Dhingra,6,PHH,30,17,13,FPS-0279,MANDYA,MAN-Taluk-3,12.617851,76.926165,9000053418,ACTIVE,2022-11-11
BEN-000196,RC2023100195,Orinder Chadha,3,PHH,15,9,6,FPS-0046,TUMAKURU,TUM-Taluk-4,13.393969,76.989027,9000054415,MIGRATED,2023-01-19
BEN-000197,RC2024100196,Hemal Talwar,5,PHH,25,16,9,FPS-0149,SHIVAMOGGA,SHI-Taluk-4,13.783576,75.987094,9000055412,MIGRATED,2022-02-18
BEN-000198,RC2025100197,Eesha Tripathi,5,PHH,25,14,11,FPS-0039,MYSURU,MYS-Taluk-2,12.37144,76.700621,9000056409,ACTIVE,2022-06-14
BEN-000199,RC2023100198,Xiti Parsa,5,PHH,25,14,11,FPS-0593,SHIVAMOGGA,SHI-Taluk-4,13.638603,75.827692,9000057406,ACTIVE,2022-04-10
BEN-000200,RC2024100199,Girish Rastogi,7,AAY,35,20,15,FPS-0314,MYSURU,MYS-Taluk-1,12.314505,76.952159,9000058403,MIGRATED,2023-08-25
BEN-000201,RC2025100200,Aahana Sengupta,2,PHH,10,6,4,FPS-0572,MANDYA,MAN-Taluk-2,12.501514,76.711681,9000059400,ACTIVE,2022-06-25
BEN-000202,RC2023100201,Dhruv Venkatesh,5,PHH,25,15,10,FPS-0069,BENGALURU_URBAN,BEN-Taluk-3,12.82785,77.7295,9000060397,ACTIVE,2024-03-21
BEN-000203,RC2024100202,Dalaja De,5,PHH,25,14,11,FPS-0347,MANDYA,MAN-Taluk-1,12.572901,76.562682,9000061394,ACTIVE,2022-05-06
BEN-000204,RC2025100203,Yachana Wadhwa,6,PHH,30,18,12,FPS-0498,HASSAN,HAS-Taluk-3,12.71896,76.162662,9000062391,ACTIVE,2024-06-16
BEN-000205,RC2023100204,Udant Madan,5,AAY,35,23,12,FPS-0139,MYSURU,MYS-Taluk-2,12.311896,76.777825,9000063388,ACTIVE,2023-08-23
BEN-000206,RC2024100205,Warhi Samra,3,PHH,15,9,6,FPS-0577,MYSURU,MYS-Taluk-1,12.052622,76.73949,9000064385,ACTIVE,2023-07-11
BEN-000207,RC2025100206,Rajata Issac,4,PHH,20,11,9,FPS-0234,TUMAKURU,TUM-Taluk-4,13.442769,76.851055,9000065382,ACTIVE,2022-12-21
BEN-000208,RC2023100207,Anmol Choudhry,4,PHH,20,12,8,FPS-0492,HASSAN,HAS-Taluk-2,13.25962,75.745133,9000066379,ACTIVE,2023-04-10
BEN-000209,RC2024100208,Omaja Nagar,2,PHH,10,6,4,FPS-0178,TUMAKURU,TUM-Taluk-4,13.40102,77.018173,9000067376,ACTIVE,2023-11-24
BEN-000210,RC2025100209,Hardik Iyengar,1,PHH,5,3,2,FPS-0095,MYSURU,MYS-Taluk-1,12.289561,76.549642,9000068373,ACTIVE,2022-12-05
BEN-000211,RC2023100210,Nachiket Upadhyay,6,AAY,35,19,16,FPS-0207,BENGALURU_URBAN,BEN-Taluk-2,12.889993,77.525319,9000069370,ACTIVE,2023-05-07
BEN-000212,RC2024100211,Odika Sanghvi,6,PHH,30,18,12,FPS-0416,MANDYA,MAN-Taluk-1,12.419196,76.72721,9000070367,ACTIVE,2023-12-28
BEN-000213,RC2025100212,Udarsh Patel,4,PHH,20,13,7,FPS-0446,TUMAKURU,TUM-Taluk-1,13.500636,76.984061,9000071364,ACTIVE,2023-07-03
BEN-000214,RC2023100213,Madhavi Mittal,4,PHH,20,12,8,FPS-0238,BENGALURU_URBAN,BEN-Taluk-3,12.648296,77.431375,9000072361,MIGRATED,2023-09-19
BEN-000215,RC2024100214,Priya Bhakta,4,PHH,20,12,8,FPS-0253,TUMAKURU,TUM-Taluk-2,13.254808,76.949157,9000073358,ACTIVE,2023-07-20
BEN-000216,RC2025100215,Advik Sawhney,5,PHH,25,16,9,FPS-0400,BENGALURU_URBAN,BEN-Taluk-3,12.987226,77.686127,9000074355,MIGRATED,2022-04-02
BEN-000217,RC2023100216,Anika Parmer,5,PHH,25,14,11,FPS-0230,HASSAN,HAS-Taluk-3,13.263108,76.001195,9000075352,ACTIVE,2022-11-11
BEN-000218,RC2024100217,Reyansh Chander,4,PHH,20,11,9,FPS-0286,HASSAN,HAS-Taluk-3,12.619287,76.274858,9000076349,MIGRATED,2023-09-24
BEN-000219,RC2025100218,Jagrati Sekhon,4,AAY,35,22,13,FPS-0198,HASSAN,HAS-Taluk-3,12.736273,76.086914,9000077346,ACTIVE,2024-01-22
BEN-000220,RC2023100219,Meera Loyal,3,PHH,15,9,6,FPS-0295,MYSURU,MYS-Taluk-2,12.443196,76.527396,9000078343,ACTIVE,2023-12-02
BEN-000221,RC2024100220,Pahal Sathe,2,PHH,10,6,4,FPS-0591,MANDYA,MAN-Taluk-4,12.614255,76.671496,9000079340,ACTIVE,2023-05-17
BEN-000222,RC2025100221,Shravya Ahuja,6,PHH,30,17,13,FPS-0015,TUMAKURU,TUM-Taluk-3,13.576114,76.854102,9000080337,MIGRATED,2023-02-26
BEN-000223,RC2023100222,Unni Nagi,6,AAY,35,20,15,FPS-0062,SHIVAMOGGA,SHI-Taluk-2,13.65598,75.784782,9000081334,ACTIVE,2023-06-07
BEN-000224,RC2024100223,Anmol Badami,3,PHH,15,10,5,FPS-0436,HASSAN,HAS-Taluk-2,12.816958,76.124886,9000082331,ACTIVE,2023-02-04
BEN-000225,RC2025100224,David Kala,4,PHH,20,13,7,FPS-0261,HASSAN,HAS-Taluk-2,12.815201,76.254625,9000083328,MIGRATED,2023-10-10
BEN-000226,RC2023100225,Harini Bose,2,PHH,10,6,4,FPS-0134,TUMAKURU,TUM-Taluk-2,13.411408,76.883451,9000084325,ACTIVE,2022-07-16
BEN-000227,RC2024100226,Noah Balay,2,PHH,10,6,4,FPS-0001,BENGALURU_URBAN,BEN-Taluk-3,13.337547,77.869184,9000085322,ACTIVE,2022-12-24
BEN-000228,RC2025100227,Neelima Setty,3,PHH,15,9,6,FPS-0323,HASSAN,HAS-Taluk-2,12.823656,75.945966,9000086319,MIGRATED,2023-03-27
BEN-000229,RC2023100228,Nidra Sandhu,4,PHH,20,12,8,FPS-0146,TUMAKURU,TUM-Taluk-1,13.708446,76.753593,9000087316,ACTIVE,2023-11-01
BEN-000230,RC2024100229,Nitara Biswas,3,PHH,15,9,6,FPS-0250,BENGALURU_URBAN,BEN-Taluk-4,13.096558,77.681966,9000088313,ACTIVE,2022-07-19
BEN-000231,RC2025100230,Veer Pall,4,PHH,20,11,9,FPS-0265,TUMAKURU,TUM-Taluk-1,13.478089,76.905232,9000089310,MIGRATED,2022-10-30
BEN-000232,RC2023100231,Qarin Lal,1,PHH,5,3,2,FPS-0583,MYSURU,MYS-Taluk-1,12.475449,76.239381,9000050307,MIGRATED,2023-05-31
BEN-000233,RC2024100232,Samaksh Dugar,5,PHH,25,15,10,FPS-0103,TUMAKURU,TUM-Taluk-3,13.153926,77.004382,9000051304,ACTIVE,2022-01-30
BEN-000234,RC2025100233,Arin Lal,6,AAY,35,20,15,FPS-0557,BENGALURU_URBAN,BEN-Taluk-2,12.615417,77.520501,9000052301,ACTIVE,2023-02-16
BEN-000235,RC2023100234,Lakshmi Dyal,5,PHH,25,16,9,FPS-0452,MYSURU,MYS-Taluk-1,12.228214,76.421119,9000053298,ACTIVE,2024-03-05
BEN-000236,RC2024100235,Ekiya Sarraf,3,PHH,15,10,5,FPS-0001,BENGALURU_URBAN,BEN-Taluk-3,13.298231,77.875701,9000054295,ACTIVE,2022-02-11
BEN-000237,RC2025100236,Tanmayi Virk,1,PHH,5,3,2,FPS-0297,MANDYA,MAN-Taluk-4,12.474722,76.579185,9000055292,ACTIVE,2022-03-30
BEN-000238,RC2023100237,Bahadurjit Sandal,5,PHH,25,14,11,FPS-0206,SHIVAMOGGA,SHI-Taluk-3,13.93544,75.411456,9000056289,ACTIVE,2022-12-18
BEN-000239,RC2024100238,Hitesh Datta,3,PHH,15,10,5,FPS-0196,TUMAKURU,TUM-Taluk-2,13.432825,76.888035,9000057286,MIGRATED,2022-01-21
BEN-000240,RC2025100239,Yochana Bhalla,4,PHH,20,12,8,FPS-0419,BENGALURU_URBAN,BEN-Taluk-3,12.832041,77.810124,9000058283,ACTIVE,2023-06-04
BEN-000241,RC2023100240,Zinal Yogi,1,PHH,5,3,2,FPS-0235,MANDYA,MAN-Taluk-4,12.704132,77.130031,9000059280,ACTIVE,2023-05-28
BEN-000242,RC2024100241,Yutika Borra,4,PHH,20,12,8,FPS-0241,MANDYA,MAN-Taluk-4,12.375822,76.522189,9000060277,ACTIVE,2022-06-29
BEN-000243,RC2025100242,Prisha Palla,3,PHH,15,9,6,FPS-0563,BENGALURU_URBAN,BEN-Taluk-3,12.684299,77.69277,9000061274,ACTIVE,2023-02-13
BEN-000244,RC2023100243,Bina Chawla,2,PHH,10,6,4,FPS-0500,BENGALURU_URBAN,BEN-Taluk-2,13.147679,77.658415,9000062271,ACTIVE,2023-08-29
BEN-000245,RC2024100244,Niharika Sarma,6,PHH,30,18,12,FPS-0452,MYSURU,MYS-Taluk-1,12.230074,76.435289,9000063268,ACTIVE,2023-04-06
BEN-000246,RC2025100245,Owen Batra,5,PHH,25,15,10,FPS-0342,HASSAN,HAS-Taluk-1,13.096565,75.981599,9000064265,MIGRATED,2022-03-08
BEN-000247,RC2023100246,Sara Choudhury,4,AAY,35,22,13,FPS-0046,TUMAKURU,TUM-Taluk-4,13.455277,76.962363,9000065262,ACTIVE,2022-11-09
BEN-000248,RC2024100247,Atharv Ravi,4,PHH,20,12,8,FPS-0209,TUMAKURU,TUM-Taluk-2,13.431668,76.828019,9000066259,ACTIVE,2023-07-10
BEN-000249,RC2025100248,Aryan Bakshi,4,PHH,20,12,8,FPS-0359,TUMAKURU,TUM-Taluk-3,13.71821,77.066444,9000067256,MIGRATED,2023-05-29
BEN-000250,RC2023100249,Ojas Ramakrishnan,5,PHH,25,14,11,FPS-0223,HASSAN,HAS-Taluk-3,12.702809,76.1659,9000068253,ACTIVE,2023-11-25
BEN-000251,RC2024100250,Gautam Ghose,5,PHH,25,14,11,FPS-0186,HASSAN,HAS-Taluk-4,12.772836,76.227701,9000069250,ACTIVE,2022-10-04
BEN-000252,RC2025100251,Ayush Joshi,2,PHH,10,6,4,FPS-0050,BENGALURU_URBAN,BEN-Taluk-2,13.037038,77.80964,9000070247,ACTIVE,2023-11-18
BEN-000253,RC2023100252,Diya Vala,3,PHH,15,9,6,FPS-0312,SHIVAMOGGA,SHI-Taluk-3,13.6292,75.606668,9000071244,MIGRATED,2024-04-29
BEN-000254,RC2024100253,Shivansh Dalal,4,PHH,20,13,7,FPS-0412,SHIVAMOGGA,SHI-Taluk-3,13.606106,75.725633,9000072241,MIGRATED,2023-10-11
BEN-000255,RC2025100254,Aachal Purohit,4,PHH,20,12,8,FPS-0565,TUMAKURU,TUM-Taluk-4,13.563491,77.025951,9000073238,MIGRATED,2024-04-04
BEN-000256,RC2023100255,Neel Pandey,1,PHH,5,3,2,FPS-0068,SHIVAMOGGA,SHI-Taluk-1,13.505727,75.631686,9000074235,MIGRATED,2022-07-23
BEN-000257,RC2024100256,Advaith Buch,1,PHH,5,3,2,FPS-0256,SHIVAMOGGA,SHI-Taluk-2,14.146963,75.20012,9000075232,ACTIVE,2023-07-30
BEN-000258,RC2025100257,Kamala Gour,4,PHH,20,13,7,FPS-0549,SHIVAMOGGA,SHI-Taluk-4,13.695594,75.732955,9000076229,ACTIVE,2022-04-24
BEN-000259,RC2023100258,Upadhriti Vohra,5,AAY,35,22,13,FPS-0114,MYSURU,MYS-Taluk-4,12.428968,76.910243,9000077226,ACTIVE,2023-03-03
BEN-000260,RC2024100259,Abhimanyu Pai,4,PHH,20,12,8,FPS-0442,HASSAN,HAS-Taluk-3,13.123409,75.982282,9000078223,ACTIVE,2023-07-09
BEN-000261,RC2025100260,Chandani Sachdeva,4,PHH,20,12,8,FPS-0258,MYSURU,MYS-Taluk-2,12.435719,76.35089,9000079220,MIGRATED,2023-10-26
BEN-000262,RC2023100261,Baljiwan Ghosh,5,PHH,25,16,9,FPS-0013,BENGALURU_URBAN,BEN-Taluk-2,12.909011,77.51726,9000080217,ACTIVE,2023-09-05
BEN-000263,RC2024100262,Anmol Mistry,1,PHH,5,3,2,FPS-0559,TUMAKURU,TUM-Taluk-1,13.66633,76.90013,9000081214,ACTIVE,2024-04-26
BEN-000264,RC2025100263,Kala Kurian,3,AAY,35,20,15,FPS-0173,HASSAN,HAS-Taluk-2,12.742809,76.114093,9000082211,ACTIVE,2022-06-09
BEN-000265,RC2023100264,Nathan Uppal,5,AAY,35,21,14,FPS-0045,MYSURU,MYS-Taluk-2,12.233117,76.480856,9000083208,ACTIVE,2023-02-28
BEN-000266,RC2024100265,Barkha Deshmukh,2,PHH,10,6,4,FPS-0449,SHIVAMOGGA,SHI-Taluk-1,13.718071,75.984971,9000084205,MIGRATED,2024-03-14
BEN-000267,RC2025100266,Vritti Luthra,6,PHH,30,17,13,FPS-0345,MYSURU,MYS-Taluk-1,12.32777,76.271509,9000085202,ACTIVE,2022-08-18
BEN-000268,RC2023100267,Advay Baria,6,PHH,30,19,11,FPS-0102,MYSURU,MYS-Taluk-4,12.270593,76.458384,9000086199,ACTIVE,2023-05-16
BEN-000269,RC2024100268,Arya Mane,4,PHH,20,12,8,FPS-0453,TUMAKURU,TUM-Taluk-4,13.314608,76.915875,9000087196,MIGRATED,2024-06-11
BEN-000270,RC2025100269,Ayaan Shetty,6,PHH,30,18,12,FPS-0323,HASSAN,HAS-Taluk-2,12.807866,76.005874,9000088193,ACTIVE,2023-08-31
BEN-000271,RC2023100270,Vivaan Varma,4,PHH,20,12,8,FPS-0271,TUMAKURU,TUM-Taluk-3,13.410975,76.637611,9000089190,ACTIVE,2023-08-30
BEN-000272,RC2024100271,Ekansh Dhillon,3,PHH,15,9,6,FPS-0257,BENGALURU_URBAN,BEN-Taluk-4,12.617393,77.51078,9000050187,MIGRATED,2022-02-26
BEN-000273,RC2025100272,Karan Dey,5,PHH,25,14,11,FPS-0456,SHIVAMOGGA,SHI-Taluk-1,14.066054,75.207158,9000051184,MIGRATED,2022-01-13
BEN-000274,RC2023100273,Tristan Nagarajan,4,PHH,20,13,7,FPS-0344,BENGALURU_URBAN,BEN-Taluk-3,12.701391,77.859888,9000052181,MIGRATED,2023-12-18
BEN-000275,RC2024100274,Avni Kumer,5,PHH,25,15,10,FPS-0137,SHIVAMOGGA,SHI-Taluk-4,13.685129,75.490505,9000053178,MIGRATED,2022-10-05
BEN-000276,RC2025100275,Shaurya Mutti,3,PHH,15,9,6,FPS-0289,MYSURU,MYS-Taluk-4,12.351739,76.876505,9000054175,ACTIVE,2023-06-13
BEN-000277,RC2023100276,Reyansh Raju,4,PHH,20,12,8,FPS-0468,SHIVAMOGGA,SHI-Taluk-1,13.79403,75.88668,9000055172,ACTIVE,2023-12-07
BEN-000278,RC2024100277,Tara Baria,5,PHH,25,15,10,FPS-0025,BENGALURU_URBAN,BEN-Taluk-4,12.981536,77.733631,9000056169,ACTIVE,2022-04-06
BEN-000279,RC2025100278,Prisha Nagi,3,AAY,35,22,13,FPS-0019,BENGALURU_URBAN,BEN-Taluk-3,12.833587,77.754788,9000057166,ACTIVE,2023-01-03
BEN-000280,RC2023100279,Ekbal Samra,5,AAY,35,21,14,FPS-0497,MANDYA,MAN-Taluk-4,12.576874,76.604005,9000058163,MIGRATED,2022-12-11
BEN-000281,RC2024100280,Yamini Taneja,2,PHH,10,6,4,FPS-0275,BENGALURU_URBAN,BEN-Taluk-2,13.04598,77.814221,9000059160,MIGRATED,2022-10-02
BEN-000282,RC2025100281,Sai Jhaveri,5,PHH,25,14,11,FPS-0552,MYSURU,MYS-Taluk-3,12.012553,76.565627,9000060157,ACTIVE,2023-03-09
BEN-000283,RC2023100282,Samesh Mallick,3,PHH,15,10,5,FPS-0179,MANDYA,MAN-Taluk-3,12.667725,76.903246,9000061154,MIGRATED,2022-01-04
BEN-000284,RC2024100283,Neel Jayaraman,4,PHH,20,12,8,FPS-0402,MYSURU,MYS-Taluk-4,12.055781,76.654566,9000062151,MIGRATED,2023-11-28
BEN-000285,RC2025100284,Vamakshi Maharaj,7,AAY,35,22,13,FPS-0546,TUMAKURU,TUM-Taluk-2,13.746317,76.854146,9000063148,ACTIVE,2023-04-15
BEN-000286,RC2023100285,Shaurya Kade,3,PHH,15,9,6,FPS-0434,TUMAKURU,TUM-Taluk-2,13.635645,76.988421,9000064145,MIGRATED,2023-09-16
BEN-000287,RC2024100286,Yagnesh Butala,5,PHH,25,14,11,FPS-0525,BENGALURU_URBAN,BEN-Taluk-3,13.02222,77.783121,9000065142,ACTIVE,2023-01-21
BEN-000288,RC2025100287,Guneet Batra,4,PHH,20,12,8,FPS-0347,MANDYA,MAN-Taluk-1,12.505275,76.531904,9000066139,ACTIVE,2022-01-19
BEN-000289,RC2023100288,Gaurangi Saha,3,AAY,35,21,14,FPS-0506,SHIVAMOGGA,SHI-Taluk-4,14.154319,75.583429,9000067136,ACTIVE,2023-07-11
BEN-000290,RC2024100289,Harshil Jani,3,PHH,15,9,6,FPS-0100,BENGALURU_URBAN,BEN-Taluk-3,12.901699,77.615472,9000068133,ACTIVE,2022-08-08
BEN-000291,RC2025100290,Eta Dubey,3,PHH,15,8,7,FPS-0037,SHIVAMOGGA,SHI-Taluk-1,13.716376,75.801465,9000069130,ACTIVE,2022-12-15
BEN-000292,RC2023100291,Baljiwan Dube,5,PHH,25,15,10,FPS-0376,BENGALURU_URBAN,BEN-Taluk-1,13.096991,77.766379,9000070127,ACTIVE,2022-06-08
BEN-000293,RC2024100292,Aadhya Setty,4,PHH,20,11,9,FPS-0470,MYSURU,MYS-Taluk-3,12.277119,76.480173,9000071124,ACTIVE,2022-02-02
BEN-000294,RC2025100293,Leela Garg,3,PHH,15,9,6,FPS-0093,SHIVAMOGGA,SHI-Taluk-1,13.742715,75.910134,9000072121,MIGRATED,2023-09-03
BEN-000295,RC2023100294,Aishani Warrior,4,PHH,20,11,9,FPS-0103,TUMAKURU,TUM-Taluk-3,13.173957,77.040445,9000073118,MIGRATED,2023-04-10
BEN-000296,RC2024100295,Chaitaly Chad,5,PHH,25,16,9,FPS-0519,BENGALURU_URBAN,BEN-Taluk-2,12.710688,77.775546,9000074115,ACTIVE,2023-02-20
BEN-000297,RC2025100296,Januja Morar,3,PHH,15,9,6,FPS-0277,MYSURU,MYS-Taluk-4,12.229551,76.613329,9000075112,MIGRATED,2023-10-02
BEN-000298,RC2023100297,Megha Murty,6,PHH,30,17,13,FPS-0325,BENGALURU_URBAN,BEN-Taluk-3,13.228182,77.584159,9000076109,MIGRATED,2023-10-02
BEN-000299,RC2024100298,Lavanya Dugal,3,PHH,15,9,6,FPS-0039,MYSURU,MYS-Taluk-2,12.364973,76.674719,9000077106,MIGRATED,2022-03-12
BEN-000300,RC2025100299,Pushti Pandya,4,PHH,20,12,8,FPS-0455,HASSAN,HAS-Taluk-2,13.314312,76.143195,9000078103,ACTIVE,2022-08-23
BEN-000301,RC2023100300,Amruta Bali,5,PHH,25,14,11,FPS-0401,BENGALURU_URBAN,BEN-Taluk-1,13.142126,77.615161,9000079100,ACTIVE,2022-04-06
BEN-000302,RC2024100301,Samarth Date,2,PHH,10,6,4,FPS-0504,MANDYA,MAN-Taluk-4,12.573318,76.866743,9000080097,ACTIVE,2022-09-25
BEN-000303,RC2025100302,Yasti Sur,4,PHH,20,12,8,FPS-0012,SHIVAMOGGA,SHI-Taluk-4,13.795198,75.697636,9000081094,MIGRATED,2024-04-27
BEN-000304,RC2023100303,Daksh Kapur,4,PHH,20,13,7,FPS-0555,HASSAN,HAS-Taluk-4,13.173073,76.372019,9000082091,ACTIVE,2024-06-01
BEN-000305,RC2024100304,Gaurang Raja,1,PHH,5,3,2,FPS-0385,MANDYA,MAN-Taluk-2,12.914907,76.976024,9000083088,ACTIVE,2022-01-23
